Time [s],Channel,Value
0.003942808000000,1,111329024
0.003953048000000,2,111329024
0.003963288000000,1,112060416
0.003973528000000,2,112060416
0.003983768000000,1,112792064
0.003994008000000,2,112792064
0.004004248000000,1,113523712
0.004014488000000,2,113523712
0.004024728000000,1,114255104
0.004034968000000,2,114255104
0.004045208000000,1,114986752
0.004055448000000,2,114986752
0.004065688000000,1,115718144
0.004075928000000,2,115718144
0.004086168000000,1,116449792
0.004096408000000,2,116449792
0.004106648000000,1,117181440
0.004116892000000,2,117181440
0.004127132000000,1,117912832
0.004137372000000,2,117912832
0.004147612000000,1,118644480
0.004157852000000,2,118644480
0.004168092000000,1,119375872
0.004178332000000,2,119375872
0.004188572000000,1,120107520
0.004198812000000,2,120107520
0.004209052000000,1,120838912
0.004219292000000,2,120838912
0.004229532000000,1,121570560
0.004239772000000,2,121570560
0.004250012000000,1,122302208
0.004260252000000,2,122302208
0.004270492000000,1,123033600
0.004280732000000,2,123033600
0.004290972000000,1,123765248
0.004301212000000,2,123765248
0.004311452000000,1,124496640
0.004321692000000,2,124496640
0.004331932000000,1,125228288
0.004342172000000,2,125228288
0.004352412000000,1,125959936
0.004362652000000,2,125959936
0.004372892000000,1,126691328
0.004383132000000,2,126691328
0.004393372000000,1,127422976
0.004403612000000,2,127422976
0.004413852000000,1,128154368
0.004424092000000,2,128154368
0.004434332000000,1,128886016
0.004444572000000,2,128886016
0.004454812000000,1,129617664
0.004465052000000,2,129617664
0.004475292000000,1,130349056
0.004485532000000,2,130349056
0.004495772000000,1,131080704
0.004506012000000,2,131080704
0.004516252000000,1,131812096
0.004526492000000,2,131812096
0.004536732000000,1,132543744
0.004546972000000,2,132543744
0.004557212000000,1,133275136
0.004567452000000,2,133275136
0.004577692000000,1,134006784
0.004587932000000,2,134006784
0.004598172000000,1,134738432
0.004608412000000,2,134738432
0.004618652000000,1,135469824
0.004628892000000,2,135469824
0.004639132000000,1,136201472
0.004649372000000,2,136201472
0.004659612000000,1,136932864
0.004669852000000,2,136932864
0.004680092000000,1,137664512
0.004690332000000,2,137664512
0.004700572000000,1,138396160
0.004710812000000,2,138396160
0.004721052000000,1,139127552
0.004731292000000,2,139127552
0.004741532000000,1,139859200
0.004751772000000,2,139859200
0.004762012000000,1,140590592
0.004772252000000,2,140590592
0.004782492000000,1,141322240
0.004792732000000,2,141322240
0.004802972000000,1,142053888
0.004813212000000,2,142053888
0.004823452000000,1,142785280
0.004833692000000,2,142785280
0.004843932000000,1,143516928
0.004854172000000,2,143516928
0.004864412000000,1,144248320
0.004874652000000,2,144248320
0.004884892000000,1,144979968
0.004895132000000,2,144979968
0.004905372000000,1,145711616
0.004915612000000,2,145711616
0.004925852000000,1,146443008
0.004936092000000,2,146443008
0.004946332000000,1,147174656
0.004956572000000,2,147174656
0.004966812000000,1,147906048
0.004977052000000,2,147906048
0.004987292000000,1,148637696
0.004997532000000,2,148637696
0.005007772000000,1,149369088
0.005018012000000,2,149369088
0.005028252000000,1,150100736
0.005038492000000,2,150100736
0.005048732000000,1,150832384
0.005058972000000,2,150832384
0.005069212000000,1,151563776
0.005079452000000,2,151563776
0.005089692000000,1,152295424
0.005099932000000,2,152295424
0.005110172000000,1,153026816
0.005120412000000,2,153026816
0.005130652000000,1,153758464
0.005140892000000,2,153758464
0.005151132000000,1,154490112
0.005161372000000,2,154490112
0.005171612000000,1,155221504
0.005181852000000,2,155221504
0.005192092000000,1,155953152
0.005202332000000,2,155953152
0.005212572000000,1,156684544
0.005222812000000,2,156684544
0.005233052000000,1,157416192
0.005243292000000,2,157416192
0.005253532000000,1,158147840
0.005263772000000,2,158147840
0.005274012000000,1,158879232
0.005284252000000,2,158879232
0.005294492000000,1,159610880
0.005304732000000,2,159610880
0.005314972000000,1,160342272
0.005325212000000,2,160342272
0.005335452000000,1,161073920
0.005345692000000,2,161073920
0.005355932000000,1,161805312
0.005366172000000,2,161805312
0.005376412000000,1,162536960
0.005386652000000,2,162536960
0.005396892000000,1,163268608
0.005407132000000,2,163268608
0.005417372000000,1,164000000
0.005427612000000,2,164000000
0.005437852000000,1,164731648
0.005448092000000,2,164731648
0.005458332000000,1,165463040
0.005468572000000,2,165463040
0.005478812000000,1,166194688
0.005489052000000,2,166194688
0.005499292000000,1,166926336
0.005509532000000,2,166926336
0.005519772000000,1,167657728
0.005530012000000,2,167657728
0.005540252000000,1,168389376
0.005550492000000,2,168389376
0.005560732000000,1,169120768
0.005570976000000,2,169120768
0.005581216000000,1,169852416
0.005591456000000,2,169852416
0.005601696000000,1,170584064
0.005611936000000,2,170584064
0.005622176000000,1,171315456
0.005632416000000,2,171315456
0.005642656000000,1,172047104
0.005652896000000,2,172047104
0.005663136000000,1,172778496
0.005673376000000,2,172778496
0.005683616000000,1,173510144
0.005693856000000,2,173510144
0.005704096000000,1,174241792
0.005714336000000,2,174241792
0.005724576000000,1,174973184
0.005734816000000,2,174973184
0.005745056000000,1,175704832
0.005755296000000,2,175704832
0.005765536000000,1,176436224
0.005775776000000,2,176436224
0.005786016000000,1,177167872
0.005796256000000,2,177167872
0.005806496000000,1,177899264
0.005816736000000,2,177899264
0.005826976000000,1,178630912
0.005837216000000,2,178630912
0.005847456000000,1,179362560
0.005857696000000,2,179362560
0.005867936000000,1,180093952
0.005878176000000,2,180093952
0.005888416000000,1,180825600
0.005898656000000,2,180825600
0.005908896000000,1,181556992
0.005919136000000,2,181556992
0.005929376000000,1,182288640
0.005939616000000,2,182288640
0.005949856000000,1,183020288
0.005960096000000,2,183020288
0.005970336000000,1,183751680
0.005980576000000,2,183751680
0.005990816000000,1,184483328
0.006001056000000,2,184483328
0.006011296000000,1,185214720
0.006021536000000,2,185214720
0.006031776000000,1,185946368
0.006042016000000,2,185946368
0.006052256000000,1,186678016
0.006062496000000,2,186678016
0.006072736000000,1,187409408
0.006082976000000,2,187409408
0.006093216000000,1,188141056
0.006103456000000,2,188141056
0.006113696000000,1,188872448
0.006123936000000,2,188872448
0.006134176000000,1,189604096
0.006144416000000,2,189604096
0.006154656000000,1,190335488
0.006164896000000,2,190335488
0.006175136000000,1,191067136
0.006185376000000,2,191067136
0.006195616000000,1,191798784
0.006205856000000,2,191798784
0.006216096000000,1,192530176
0.006226336000000,2,192530176
0.006236576000000,1,193261824
0.006246816000000,2,193261824
0.006257056000000,1,193993216
0.006267296000000,2,193993216
0.006277536000000,1,194724864
0.006287776000000,2,194724864
0.006298016000000,1,195456512
0.006308256000000,2,195456512
0.006318496000000,1,196187904
0.006328736000000,2,196187904
0.006338976000000,1,196919552
0.006349216000000,2,196919552
0.006359456000000,1,197650944
0.006369696000000,2,197650944
0.006379936000000,1,198382592
0.006390176000000,2,198382592
0.006400416000000,1,199114240
0.006410656000000,2,199114240
0.006420896000000,1,199845632
0.006431136000000,2,199845632
0.006441376000000,1,200577280
0.006451616000000,2,200577280
0.006461856000000,1,201308672
0.006472096000000,2,201308672
0.006482336000000,1,202040320
0.006492576000000,2,202040320
0.006502816000000,1,202771968
0.006513056000000,2,202771968
0.006523296000000,1,203503360
0.006533536000000,2,203503360
0.006543776000000,1,204235008
0.006554016000000,2,204235008
0.006564256000000,1,204966400
0.006574496000000,2,204966400
0.006584736000000,1,205698048
0.006594976000000,2,205698048
0.006605216000000,1,206429440
0.006615456000000,2,206429440
0.006625696000000,1,207161088
0.006635936000000,2,207161088
0.006646176000000,1,207892736
0.006656416000000,2,207892736
0.006666656000000,1,208624128
0.006676896000000,2,208624128
0.006687136000000,1,209355776
0.006697376000000,2,209355776
0.006707616000000,1,210087168
0.006717856000000,2,210087168
0.006728096000000,1,210818816
0.006738336000000,2,210818816
0.006748576000000,1,211550464
0.006758816000000,2,211550464
0.006769056000000,1,212281856
0.006779296000000,2,212281856
0.006789536000000,1,213013504
0.006799776000000,2,213013504
0.006810016000000,1,213744896
0.006820256000000,2,213744896
0.006830496000000,1,214476544
0.006840736000000,2,214476544
0.006850976000000,1,215208192
0.006861216000000,2,215208192
0.006871456000000,1,215939584
0.006881696000000,2,215939584
0.006891936000000,1,216671232
0.006902176000000,2,216671232
0.006912416000000,1,217402624
0.006922656000000,2,217402624
0.006932896000000,1,218134272
0.006943136000000,2,218134272
0.006953376000000,1,218865664
0.006963616000000,2,218865664
0.006973856000000,1,219597312
0.006984096000000,2,219597312
0.006994340000000,1,220328960
0.007004580000000,2,220328960
0.007014820000000,1,221060352
0.007025060000000,2,221060352
0.007035300000000,1,221792000
0.007045540000000,2,221792000
0.007055780000000,1,222523392
0.007066020000000,2,222523392
0.007076260000000,1,223255040
0.007086500000000,2,223255040
0.007096740000000,1,223986688
0.007106980000000,2,223986688
0.007117220000000,1,224718080
0.007127460000000,2,224718080
0.007137700000000,1,225449728
0.007147940000000,2,225449728
0.007158180000000,1,226181120
0.007168420000000,2,226181120
0.007178660000000,1,226912768
0.007188900000000,2,226912768
0.007199140000000,1,227644416
0.007209380000000,2,227644416
0.007219620000000,1,228375808
0.007229860000000,2,228375808
0.007240100000000,1,229107456
0.007250340000000,2,229107456
0.007260580000000,1,229838848
0.007270820000000,2,229838848
0.007281060000000,1,230570496
0.007291300000000,2,230570496
0.007301540000000,1,231302144
0.007311780000000,2,231302144
0.007322020000000,1,232033536
0.007332260000000,2,232033536
0.007342500000000,1,232765184
0.007352740000000,2,232765184
0.007362980000000,1,233496576
0.007373220000000,2,233496576
0.007383460000000,1,234228224
0.007393700000000,2,234228224
0.007403940000000,1,234959616
0.007414180000000,2,234959616
0.007424420000000,1,235691264
0.007434660000000,2,235691264
0.007444900000000,1,236422912
0.007455140000000,2,236422912
0.007465380000000,1,237154304
0.007475620000000,2,237154304
0.007485860000000,1,237885952
0.007496100000000,2,237885952
0.007506340000000,1,238617344
0.007516580000000,2,238617344
0.007526820000000,1,239348992
0.007537060000000,2,239348992
0.007547300000000,1,240080640
0.007557540000000,2,240080640
0.007567780000000,1,240812032
0.007578020000000,2,240812032
0.007588260000000,1,241543680
0.007598500000000,2,241543680
0.007608740000000,1,242275072
0.007618980000000,2,242275072
0.007629220000000,1,243006720
0.007639460000000,2,243006720
0.007649700000000,1,243738368
0.007659940000000,2,243738368
0.007670180000000,1,244469760
0.007680420000000,2,244469760
0.007690660000000,1,245201408
0.007700900000000,2,245201408
0.007711140000000,1,245932800
0.007721380000000,2,245932800
0.007731620000000,1,246664448
0.007741860000000,2,246664448
0.007752100000000,1,247396096
0.007762340000000,2,247396096
0.007772580000000,1,248127488
0.007782820000000,2,248127488
0.007793060000000,1,248859136
0.007803300000000,2,248859136
0.007813540000000,1,249590528
0.007823780000000,2,249590528
0.007834020000000,1,250322176
0.007844260000000,2,250322176
0.007854500000000,1,251053568
0.007864740000000,2,251053568
0.007874980000000,1,251785216
0.007885220000000,2,251785216
0.007895460000000,1,252516864
0.007905700000000,2,252516864
0.007915940000000,1,253248256
0.007926180000000,2,253248256
0.007936420000000,1,253979904
0.007946660000000,2,253979904
0.007956900000000,1,254711296
0.007967140000000,2,254711296
0.007977380000000,1,255442944
0.007987620000000,2,255442944
0.007997860000000,1,256174592
0.008008100000000,2,256174592
0.008018340000000,1,256905984
0.008028580000000,2,256905984
0.008038820000000,1,257637632
0.008049060000000,2,257637632
0.008059300000000,1,258369024
0.008069540000000,2,258369024
0.008079780000000,1,259100672
0.008090020000000,2,259100672
0.008100260000000,1,259832320
0.008110500000000,2,259832320
0.008120740000000,1,260563712
0.008130980000000,2,260563712
0.008141220000000,1,261295360
0.008151460000000,2,261295360
0.008161700000000,1,262026752
0.008171940000000,2,262026752
0.008182180000000,1,262758400
0.008192420000000,2,262758400
0.008202660000000,1,263489792
0.008212900000000,2,263489792
0.008223140000000,1,264221440
0.008233380000000,2,264221440
0.008243620000000,1,264953088
0.008253860000000,2,264953088
0.008264100000000,1,265684480
0.008274340000000,2,265684480
0.008284580000000,1,266416128
0.008294820000000,2,266416128
0.008305060000000,1,267147520
0.008315300000000,2,267147520
0.008325540000000,1,267879168
0.008335780000000,2,267879168
0.008346020000000,1,175360
0.008356260000000,2,175360
0.008366500000000,1,906752
0.008376740000000,2,906752
0.008386980000000,1,1638400
0.008397220000000,2,1638400
0.008407460000000,1,2369792
0.008417700000000,2,2369792
0.008427940000000,1,3101440
0.008438184000000,2,3101440
0.008448424000000,1,3833088
0.008458664000000,2,3833088
0.008468904000000,1,4564480
0.008479144000000,2,4564480
0.008489384000000,1,5296128
0.008499624000000,2,5296128
0.008509864000000,1,6027520
0.008520104000000,2,6027520
0.008530344000000,1,6759168
0.008540584000000,2,6759168
0.008550824000000,1,7490816
0.008561064000000,2,7490816
0.008571304000000,1,8222208
0.008581544000000,2,8222208
0.008591784000000,1,8953856
0.008602024000000,2,8953856
0.008612264000000,1,9685248
0.008622504000000,2,9685248
0.008632744000000,1,10416896
0.008642984000000,2,10416896
0.008653224000000,1,11148288
0.008663464000000,2,11148288
0.008673704000000,1,11879936
0.008683944000000,2,11879936
0.008694184000000,1,12611584
0.008704424000000,2,12611584
0.008714664000000,1,13342976
0.008724904000000,2,13342976
0.008735144000000,1,14074624
0.008745384000000,2,14074624
0.008755624000000,1,14806016
0.008765864000000,2,14806016
0.008776104000000,1,15537664
0.008786344000000,2,15537664
0.008796584000000,1,16269312
0.008806824000000,2,16269312
0.008817064000000,1,17000704
0.008827304000000,2,17000704
0.008837544000000,1,17732352
0.008847784000000,2,17732352
0.008858024000000,1,18463744
0.008868264000000,2,18463744
0.008878504000000,1,19195392
0.008888744000000,2,19195392
0.008898984000000,1,19927040
0.008909224000000,2,19927040
0.008919464000000,1,20658432
0.008929704000000,2,20658432
0.008939944000000,1,21390080
0.008950184000000,2,21390080
0.008960424000000,1,22121472
0.008970664000000,2,22121472
0.008980904000000,1,22853120
0.008991144000000,2,22853120
0.009001384000000,1,23584512
0.009011624000000,2,23584512
0.009021864000000,1,24316160
0.009032104000000,2,24316160
0.009042344000000,1,25047808
0.009052584000000,2,25047808
0.009062824000000,1,25779200
0.009073064000000,2,25779200
0.009083304000000,1,26510848
0.009093544000000,2,26510848
0.009103784000000,1,27242240
0.009114024000000,2,27242240
0.009124264000000,1,27973888
0.009134504000000,2,27973888
0.009144744000000,1,28705536
0.009154984000000,2,28705536
0.009165224000000,1,29436928
0.009175464000000,2,29436928
0.009185704000000,1,30168576
0.009195944000000,2,30168576
0.009206184000000,1,30899968
0.009216424000000,2,30899968
0.009226664000000,1,31631616
0.009236904000000,2,31631616
0.009247144000000,1,32363264
0.009257384000000,2,32363264
0.009267624000000,1,33094656
0.009277864000000,2,33094656
0.009288104000000,1,33826304
0.009298344000000,2,33826304
0.009308584000000,1,34557696
0.009318824000000,2,34557696
0.009329064000000,1,35289344
0.009339304000000,2,35289344
0.009349544000000,1,36020992
0.009359784000000,2,36020992
0.009370024000000,1,36752384
0.009380264000000,2,36752384
0.009390504000000,1,37484032
0.009400744000000,2,37484032
