Time [s],Channel,Value
0.001915444000000,1,63841280
0.001925684000000,2,63992576
0.001935924000000,1,64753664
0.001946164000000,2,65026048
0.001956404000000,1,63176704
0.001966644000000,2,63516416
0.001976884000000,1,63688704
0.001987124000000,2,63901952
0.001997364000000,1,62849792
0.002007604000000,2,62876928
0.002017844000000,1,62866176
0.002028084000000,2,62918912
0.002038324000000,1,61903872
0.002048564000000,2,62134272
0.002058804000000,1,61645568
0.002069044000000,2,61800192
0.002079284000000,1,61033472
0.002089524000000,2,61213440
0.002099764000000,1,60628736
0.002110004000000,2,60693248
0.002120244000000,1,60189440
0.002130484000000,2,60234496
0.002140724000000,1,59736576
0.002150964000000,2,59966464
0.002161204000000,1,59359744
0.002171444000000,2,59467264
0.002181684000000,1,58946816
0.002191924000000,2,59113472
0.002202164000000,1,58424576
0.002212404000000,2,58674176
0.002222644000000,1,58141952
0.002232884000000,2,58154752
0.002243124000000,1,57752576
0.002253364000000,2,57691392
0.002263604000000,1,57163776
0.002273844000000,2,57209600
0.002284084000000,1,56646912
0.002294324000000,2,56961280
0.002304564000000,1,56056832
0.002314804000000,2,56515584
0.002325044000000,1,55717376
0.002335284000000,2,55855360
0.002345524000000,1,55378944
0.002355764000000,2,55575808
0.002366004000000,1,54985472
0.002376244000000,2,55082240
0.002386484000000,1,54559232
0.002396724000000,2,54630656
0.002406964000000,1,53975296
0.002417204000000,2,54178816
0.002427444000000,1,53512960
0.002437684000000,2,53751296
0.002447924000000,1,53147648
0.002458164000000,2,53233408
0.002468404000000,1,52792832
0.002478644000000,2,52826368
0.002488884000000,1,52253696
0.002499124000000,2,52533248
0.002509364000000,1,51980032
0.002519604000000,2,52028160
0.002529844000000,1,51572224
0.002540084000000,2,51579904
0.002550324000000,1,51011584
0.002560564000000,2,51039232
0.002570804000000,1,50531328
0.002581044000000,2,50698240
0.002591284000000,1,50305280
0.002601524000000,2,50280448
0.002611764000000,1,49534720
0.002622004000000,2,49894912
0.002632244000000,1,49306368
0.002642484000000,2,49371392
0.002652724000000,1,48853760
0.002662964000000,2,49084160
0.002673204000000,1,48366080
0.002683444000000,2,48504832
0.002693684000000,1,48025600
0.002703924000000,2,48116224
0.002714164000000,1,47521792
0.002724404000000,2,47657728
0.002734644000000,1,47165696
0.002744884000000,2,47262464
0.002755124000000,1,46649856
0.002765364000000,2,46716928
0.002775604000000,1,46408192
0.002785844000000,2,46399232
0.002796084000000,1,45821184
0.002806324000000,2,46025984
0.002816564000000,1,45545984
0.002826804000000,2,45569536
0.002837044000000,1,45091328
0.002847284000000,2,45189120
0.002857524000000,1,44642560
0.002867764000000,2,44774144
0.002878004000000,1,44242688
0.002888244000000,2,44327936
0.002898484000000,1,43807744
0.002908724000000,2,43861248
0.002918964000000,1,43355136
0.002929204000000,2,43448832
0.002939444000000,1,42953472
0.002949684000000,2,43074816
0.002959924000000,1,42540288
0.002970164000000,2,42649344
0.002980404000000,1,42165760
0.002990644000000,2,42242048
0.003000884000000,1,41698048
0.003011124000000,2,41813504
0.003021364000000,1,41197056
0.003031604000000,2,41441536
0.003041844000000,1,40785152
0.003052084000000,2,40987648
0.003062324000000,1,40435712
0.003072564000000,2,40545792
0.003082804000000,1,40017408
0.003093044000000,2,40167424
0.003103284000000,1,39785728
0.003113524000000,2,39842560
0.003123764000000,1,39244288
0.003134004000000,2,39378944
0.003144244000000,1,38819072
0.003154484000000,2,38976000
0.003164724000000,1,38362112
0.003174964000000,2,38425088
0.003185208000000,1,37905408
0.003195448000000,2,38070528
0.003205688000000,1,37484800
0.003215928000000,2,37634304
0.003226168000000,1,37035776
0.003236408000000,2,37250048
0.003246648000000,1,36665088
0.003256888000000,2,36763904
0.003267128000000,1,36321280
0.003277368000000,2,36406016
0.003287608000000,1,35888896
0.003297848000000,2,35939328
0.003308088000000,1,35553536
0.003318328000000,2,35587328
0.003328568000000,1,35126528
0.003338808000000,2,35140608
0.003349048000000,1,34645760
0.003359288000000,2,34749184
0.003369528000000,1,34322432
0.003379768000000,2,34453248
0.003390008000000,1,33857024
0.003400248000000,2,34042112
0.003410488000000,1,33534464
0.003420728000000,2,33580544
0.003430968000000,1,33250304
0.003441208000000,2,33219840
0.003451448000000,1,32704768
0.003461688000000,2,32790528
0.003471928000000,1,32288768
0.003482168000000,2,32413952
0.003492408000000,1,31933952
0.003502648000000,2,32017920
0.003512888000000,1,31503104
0.003523128000000,2,31621120
0.003533368000000,1,31062016
0.003543608000000,2,31213312
0.003553848000000,1,30703104
0.003564088000000,2,30857216
0.003574328000000,1,30419456
0.003584568000000,2,30381056
0.003594808000000,1,29863936
0.003605048000000,2,29961472
0.003615288000000,1,29478144
0.003625528000000,2,29638912
0.003635768000000,1,29127168
0.003646008000000,2,29231872
0.003656248000000,1,28747008
0.003666488000000,2,28796416
0.003676728000000,1,28412160
0.003686968000000,2,28458496
0.003697208000000,1,27992064
0.003707448000000,2,28106752
0.003717688000000,1,27672832
0.003727928000000,2,27665920
0.003738168000000,1,27254016
0.003748408000000,2,27282944
0.003758648000000,1,26777344
0.003768888000000,2,26864384
0.003779128000000,1,26471680
0.003789368000000,2,26561792
0.003799608000000,1,26047232
0.003809848000000,2,26082048
0.003820088000000,1,25613824
0.003830328000000,2,25691904
0.003840568000000,1,25313792
0.003850808000000,2,25353216
0.003861048000000,1,24869120
0.003871288000000,2,24914432
0.003881528000000,1,24523008
0.003891768000000,2,24547840
0.003902008000000,1,24157184
0.003912248000000,2,24169984
0.003922488000000,1,23833856
0.003932728000000,2,23821056
0.003942968000000,1,23347712
0.003953208000000,2,23397888
0.003963448000000,1,22918656
0.003973688000000,2,22954240
0.003983928000000,1,22661632
0.003994168000000,2,22654464
0.004004408000000,1,22225664
0.004014648000000,2,22223872
0.004024888000000,1,21832192
0.004035128000000,2,21868288
0.004045368000000,1,21549312
0.004055608000000,2,21541632
0.004065848000000,1,21068288
0.004076088000000,2,21136640
0.004086328000000,1,20693760
0.004096568000000,2,20793344
0.004106808000000,1,20314112
0.004117048000000,2,20289792
0.004127288000000,1,19925504
0.004137528000000,2,19940864
0.004147768000000,1,19440384
0.004158008000000,2,19568896
0.004168248000000,1,19140608
0.004178488000000,2,19167488
0.004188728000000,1,18728448
0.004198968000000,2,18843648
0.004209208000000,1,18266880
0.004219448000000,2,18423296
0.004229688000000,1,17956352
0.004239928000000,2,18012416
0.004250168000000,1,17734912
0.004260408000000,2,17695232
0.004270648000000,1,17221888
0.004280888000000,2,17254400
0.004291128000000,1,16825344
0.004301368000000,2,16980992
0.004311608000000,1,16588544
0.004321848000000,2,16573184
0.004332088000000,1,16171264
0.004342328000000,2,16221696
0.004352568000000,1,15778304
0.004362808000000,2,15932416
0.004373048000000,1,15386624
0.004383288000000,2,15478528
0.004393528000000,1,15066112
0.004403768000000,2,15065088
0.004414008000000,1,14672896
0.004424248000000,2,14681600
0.004434488000000,1,14279168
0.004444728000000,2,14318848
0.004454968000000,1,13955584
0.004465208000000,2,14016768
0.004475448000000,1,13521152
0.004485688000000,2,13555712
0.004495928000000,1,13203456
0.004506168000000,2,13289216
0.004516408000000,1,12853248
0.004526648000000,2,12918272
0.004536888000000,1,12448256
0.004547128000000,2,12496896
0.004557368000000,1,12073472
0.004567608000000,2,12120064
0.004577848000000,1,11705344
0.004588088000000,2,11768576
0.004598332000000,1,11347200
0.004608568000000,2,11409920
0.004618808000000,1,11019776
0.004629048000000,2,11043072
0.004639292000000,1,10718208
0.004649532000000,2,10630400
0.004659772000000,1,10326528
0.004670012000000,2,10311424
0.004680252000000,1,9924864
0.004690492000000,2,9946880
0.004700732000000,1,9604864
0.004710972000000,2,9504768
0.004721212000000,1,9280768
0.004731452000000,2,9228544
0.004741692000000,1,8950016
0.004751932000000,2,8865792
0.004762172000000,1,8556032
0.004772412000000,2,8558080
0.004782652000000,1,8243712
0.004792892000000,2,8228352
0.004803132000000,1,7802112
0.004813372000000,2,7847168
0.004823612000000,1,7472384
0.004833852000000,2,7442176
0.004844092000000,1,7059456
0.004854332000000,2,7032064
0.004864572000000,1,6769664
0.004874812000000,2,6680576
0.004885052000000,1,6448640
0.004895292000000,2,6418176
0.004905532000000,1,5981184
0.004915772000000,2,6025984
0.004926012000000,1,5675776
0.004936252000000,2,5619712
0.004946492000000,1,5369088
0.004956732000000,2,5373440
0.004966972000000,1,4946176
0.004977212000000,2,4909568
0.004987452000000,1,4640512
0.004997692000000,2,4658176
0.005007932000000,1,4281600
0.005018172000000,2,4306688
0.005028412000000,1,3963136
0.005038652000000,2,3935232
0.005048892000000,1,3616000
0.005059132000000,2,3568128
0.005069372000000,1,3295232
0.005079612000000,2,3223808
0.005089852000000,1,2987264
0.005100092000000,2,2916608
0.005110332000000,1,2610176
0.005120572000000,2,2610944
0.005130812000000,1,2214400
0.005141052000000,2,2232320
0.005151292000000,1,1793024
0.005161532000000,2,1867264
0.005171772000000,1,1526784
0.005182012000000,2,1506048
0.005192252000000,1,1208832
0.005202492000000,2,1286400
0.005212732000000,1,914688
0.005222972000000,2,914176
0.005233212000000,1,426752
0.005243452000000,2,434944
0.005253692000000,1,186624
0.005263932000000,2,152576
0.005274172000000,1,-145408
0.005284412000000,2,-187904
0.005294652000000,1,-503296
0.005304892000000,2,-538112
0.005315132000000,1,-838912
0.005325372000000,2,-842752
0.005335612000000,1,-1163008
0.005345852000000,2,-1230848
0.005356092000000,1,-1481728
0.005366332000000,2,-1517824
0.005376572000000,1,-1888000
0.005386812000000,2,-1887232
0.005397052000000,1,-2196224
0.005407292000000,2,-2171904
0.005417532000000,1,-2580992
0.005427772000000,2,-2477312
0.005438012000000,1,-2954240
0.005448252000000,2,-2935296
0.005458492000000,1,-3249920
0.005468732000000,2,-3188480
0.005478972000000,1,-3539712
0.005489212000000,2,-3602176
0.005499452000000,1,-3939072
0.005509692000000,2,-3816960
0.005519932000000,1,-4289536
0.005530172000000,2,-4243968
0.005540412000000,1,-4481792
0.005550652000000,2,-4609280
0.005560892000000,1,-4961280
0.005571132000000,2,-4974336
0.005581372000000,1,-5220864
0.005591612000000,2,-5256704
0.005601852000000,1,-5554432
0.005612092000000,2,-5437952
0.005622332000000,1,-5885184
0.005632572000000,2,-5850368
0.005642812000000,1,-6231296
0.005653052000000,2,-6248960
0.005663292000000,1,-6663168
0.005673532000000,2,-6571776
0.005683772000000,1,-6891008
0.005694012000000,2,-6811392
0.005704252000000,1,-7280384
0.005714492000000,2,-7138048
0.005724732000000,1,-7514112
0.005734972000000,2,-7573760
0.005745212000000,1,-7995392
0.005755452000000,2,-7932928
0.005765692000000,1,-8274944
0.005775932000000,2,-8253952
0.005786172000000,1,-8643840
0.005796412000000,2,-8637184
0.005806652000000,1,-8951808
0.005816892000000,2,-8953600
0.005827132000000,1,-9215744
0.005837372000000,2,-9176064
0.005847612000000,1,-9609984
0.005857852000000,2,-9541888
0.005868092000000,1,-9935872
0.005878332000000,2,-9832704
0.005888572000000,1,-10173184
0.005898812000000,2,-10151936
0.005909052000000,1,-10482688
0.005919292000000,2,-10499072
0.005929532000000,1,-10898688
0.005939772000000,2,-10812672
0.005950012000000,1,-11231488
0.005960252000000,2,-11118336
0.005970492000000,1,-11572736
0.005980732000000,2,-11482112
0.005990972000000,1,-11903232
0.006001212000000,2,-11903488
0.006011452000000,1,-12110080
0.006021692000000,2,-12094976
0.006031932000000,1,-12434176
0.006042176000000,2,-12419840
0.006052412000000,1,-12878592
0.006062652000000,2,-12878080
0.006072896000000,1,-13073408
0.006083136000000,2,-13112576
0.006093376000000,1,-13388032
0.006103616000000,2,-13352448
0.006113856000000,1,-13803264
0.006124096000000,2,-13764864
0.006134336000000,1,-14061312
0.006144576000000,2,-14083072
0.006154816000000,1,-14386688
0.006165056000000,2,-14379264
0.006175296000000,1,-14632704
0.006185536000000,2,-14716672
0.006195776000000,1,-14949120
